hospital_service_area,hospital_county,operating_certificate_number,permanent_facility_id,facility_name
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
Western NY,Chautauqua,602001,103,Woman's Christian Association
